Laranjeiras,Carapina,Camburi,Sua,VixCentro,Ibes,VVCentro,Cariacica
31.7083,22.7500,33.2917,31.6667,25.8333,28.9583,28.3333,45.2083
31.6250,26.5000,38.8750,25.9583,23.1250,26.3750,26.1667,47.3333
33.0000,27.4583,30.5833,28.1667,26.0417,33.0833,23.8750,44.8333
36.0417,24.1250,35.8333,25.9167,22.2083,25.9583,22.2917,36.7917
34.9167,27.2917,31.3750,38.0000,27.0833,33.7917,40.0000,50.7917
35.9167,20.3750,25.4583,25.0000,24.6250,26.2500,25.4167,42.7083
32.3333,18.6250,27.7083,25.8750,21.6250,25.6250,20.4167,34.4167
38.5833,21.0833,26.9583,30.1667,23.0417,26.7500,21.7917,39.8750
36.2083,21.2083,25.7500,31.3750,28.5000,32.0000,23.7083,53.8333
37.1667,27.5833,28.2500,29.9167,28.7500,33.1250,37.8333,43.4583
35.0833,26.7083,30.6250,27.5000,24.5833,27.1667,23.7500,35.5833
33.3750,20.7500,30.5000,31.8333,22.3333,26.2500,27.6250,42.2917
35.2500,23.8750,27.7917,26.8750,21.8333,24.9583,25.0833,34.1667
33.8750,26.7083,36.1667,31.2500,32.4583,33.0833,31.6250,41.1667
33.4167,22.1250,22.3333,27.0833,26.7083,28.5417,24.0000,38.3750
28.0417,25.2917,23.7500,27.0833,23.2083,28.0417,27.0000,47.5417
34.9583,21.8333,32.0000,28.4167,23.3750,29.1250,24.7500,41.5833
26.4167,22.0833,22.8750,23.7083,22.9583,26.7917,21.1667,43.5000
33.2083,22.9583,30.7083,34.1250,30.2500,31.1250,32.2917,45.1667
38.5833,25.6250,25.2500,37.6667,27.7917,35.6250,24.1250,53.6250
34.7083,25.9167,28.2917,35.2917,28.7917,34.9167,28.8333,47.7500
36.5833,21.4583,26.2500,33.9583,27.9167,32.1667,25.7917,45.2917
38.6250,28.6250,34.7083,26.9583,29.1250,30.9167,27.8750,46.5000
37.7917,22.4583,30.9167,27.1667,22.5833,23.8750,23.6667,37.0000
28.1250,21.5417,28.5000,27.1250,22.8333,24.8750,23.7083,39.6667
34.5833,27.0000,39.3333,34.0833,34.5417,35.0417,34.1667,40.1667
28.5833,21.7083,29.5000,26.4583,28.5000,26.3333,25.6250,39.0000
30.8750,19.3333,27.7083,32.0417,21.0000,31.5417,20.8333,36.1250
41.9167,26.9167,28.2500,26.2500,28.4583,30.3333,31.1250,43.3750
33.8750,24.3750,31.7917,28.1667,29.6667,28.0417,28.8750,37.5833
29.2917,23.6250,26.2917,26.9167,27.2500,27.8333,28.8750,42.5000
38.3333,25.2083,29.2083,26.4167,24.9167,28.3750,24.2917,37.0833
33.3333,24.4583,25.8333,26.2083,21.7917,25.6667,25.4167,46.8750
43.0000,27.3750,34.1250,29.7083,28.5417,29.3750,30.8750,47.1250
31.9167,26.5833,24.1250,31.6250,27.1250,37.7083,33.3333,43.6667
28.5417,19.3750,20.5833,19.6667,21.8750,18.7500,17.8750,31.9167
31.5417,26.5000,23.7917,24.4583,24.0000,24.0833,21.0417,49.7500
33.2083,22.2917,31.3333,41.8750,30.0833,30.6667,27.8333,50.7083
33.4583,30.8333,33.3750,32.0000,24.2500,25.8333,26.7500,48.6250
37.4167,30.4583,31.0000,27.9583,26.8750,25.8333,32.1667,50.5417
31.6250,22.7083,25.5000,27.4583,22.8333,28.1667,22.6250,49.2917
31.5000,21.9583,31.1667,27.3750,25.0833,23.4167,18.5000,39.7917
30.6250,27.5417,30.7917,26.0417,26.4167,26.4583,29.5417,44.5000
39.8333,22.0000,26.9583,31.0417,28.8750,26.5833,22.0833,45.5833
34.8750,26.3750,32.6667,33.8333,33.0417,24.9167,31.7083,43.8333
36.5833,31.5417,38.2500,32.2083,27.5417,27.2083,30.5833,49.2500
32.4583,20.2500,29.5833,30.6667,25.5833,29.9167,26.7083,41.7500
30.1250,21.6250,28.0417,29.5417,24.5417,27.6250,27.8333,44.5833
34.4167,28.8750,32.5417,29.5417,25.2500,32.5000,23.1667,50.7083
34.5417,22.7500,28.3333,26.4583,20.8750,22.4583,23.5417,39.0000
32.5000,22.0417,24.2083,25.0000,24.6667,24.4167,27.2500,42.2917
33.6250,28.9583,31.4167,27.6667,29.8333,30.0833,30.3750,45.0833
32.7917,23.2917,33.0417,25.9167,23.2500,26.1667,22.5417,42.3333
44.1667,27.2500,34.4583,34.7917,25.0833,32.1667,31.8750,52.2500
34.2083,21.8333,26.1667,25.7917,22.5417,25.9583,31.3333,45.1250
34.6250,20.5000,37.1250,32.3750,33.4583,34.2500,28.0833,45.0000
31.7083,25.8750,33.2083,30.4167,28.3333,27.8750,29.4167,42.0417
30.5833,26.4167,29.8333,23.5417,26.3333,25.1667,29.2500,39.6250
34.0417,32.8750,26.5417,27.8750,23.6250,26.5417,30.4167,48.0833
44.8333,29.3750,28.6250,30.0833,27.2083,31.0833,27.1250,56.2917
35.8333,22.0417,24.5000,35.7083,25.7083,30.1250,27.4583,41.2917
36.2500,24.2500,34.6250,29.7083,27.4583,33.0000,31.2917,48.8750
36.0417,24.3750,31.6250,39.6250,25.0833,28.2917,27.3750,39.3333
29.7083,29.2500,31.5417,31.8333,31.8333,29.9167,26.7917,50.6250
29.4583,19.8750,32.5417,22.5833,24.0833,19.2917,26.7083,41.5417
35.6250,27.2500,35.4583,32.8333,27.8333,30.5833,31.9583,46.4167
24.7917,22.6667,26.0417,28.3750,21.9583,24.2083,28.3750,47.8750
25.0000,19.8333,19.6667,24.6250,28.0833,22.2917,27.2083,38.0833
26.1667,21.9583,21.3333,20.8333,23.1250,22.3750,23.5833,41.9167
39.1250,24.0000,23.8333,29.0833,23.5000,29.7083,26.6250,35.6667
51.5000,30.9167,33.2917,32.9167,34.5417,36.6250,32.8333,69.2083
30.6250,25.0000,34.1667,33.0833,25.0833,31.0417,31.9167,34.5833
32.9167,28.4583,33.5417,35.0000,31.3333,29.5000,27.7500,63.7917
29.7500,27.8750,32.4583,24.7500,23.2500,24.6250,27.3750,36.6250
29.2083,27.7083,29.7083,33.1250,26.7500,30.3333,26.4167,39.9167
26.2500,22.7500,28.0000,26.5417,26.0833,25.5417,27.2083,44.2917
37.8333,26.1250,26.4583,36.2500,26.4583,40.6667,29.7083,43.3333
25.3333,19.9167,36.5417,32.5417,30.2917,29.5417,32.5417,49.7917
18.2917,25.0417,36.3333,24.9167,22.9167,28.7500,27.4167,32.9583
35.5417,27.7083,56.2500,32.3750,31.7500,33.0000,29.4167,44.0000
37.0833,25.6667,41.2500,35.2500,29.2500,37.3750,28.0417,50.1250
22.5833,16.3750,24.5000,21.9583,22.0417,21.8750,20.0000,35.8750
8.5417,18.0833,25.8750,18.5833,17.6250,16.8750,17.4583,32.8333
25.0417,28.2917,45.6667,31.4167,27.6667,29.7500,32.8333,51.2917
31.0000,32.1667,17.0833,18.2083,21.2917,21.9583,21.3750,49.6667
43.0417,21.1667,37.5833,28.5833,28.8750,28.0833,31.0000,47.5000
66.7083,25.3333,43.8750,18.2083,29.5000,41.0000,29.1250,60.2917
72.9167,27.6667,28.3750,17.9167,25.1250,38.6250,36.3750,59.0000
68.1250,25.3750,33.3750,42.7083,26.5000,39.2500,28.2500,49.6250
25.8333,22.1250,21.4167,13.6250,23.3333,17.4583,22.2500,38.7500
14.2083,21.2917,15.2500,17.4167,17.4167,13.4583,19.2917,34.9167
18.2083,32.6667,24.5000,22.2500,26.2917,18.4167,32.9167,42.4167
36.2083,19.8333,35.2500,34.0833,29.1250,32.2500,29.5417,46.1667
49.4583,20.7917,40.2083,29.6250,31.7500,29.6667,47.7500,48.7500
52.3750,24.1667,33.7500,22.2917,25.0833,21.8333,40.6250,41.0833
42.5000,17.6250,25.4167,28.5833,16.2500,27.1667,21.9583,41.7083
66.5417,22.4167,26.8333,39.5833,33.5000,37.0417,52.4583,47.4167
53.8750,20.7083,30.4167,32.0417,23.9167,32.2500,47.4583,45.7500
61.5000,19.3750,29.0833,35.3750,29.6250,30.5000,41.0833,45.3750
50.2083,17.9583,26.5833,35.5833,28.3333,25.9583,44.0833,47.9167
50.4167,21.8750,42.2083,27.7917,25.6250,26.2500,46.7917,45.9583
27.0417,19.4583,31.5833,27.0417,23.1667,19.1667,28.1250,30.8333
29.7083,21.5000,21.3333,19.3750,22.2500,16.7917,22.3333,42.8333
45.0833,18.3750,23.8750,29.7083,25.5833,30.3750,41.6667,46.1250
45.2083,20.8750,27.0833,28.5833,35.7917,28.5417,47.7500,50.8333
48.5417,19.1667,27.3750,29.9583,26.5000,31.2083,35.9583,43.5833
74.2917,24.3750,31.7917,49.5833,35.0833,43.0833,41.9583,53.7917
52.1250,25.7917,42.8333,55.6667,35.5000,48.5833,39.3750,50.8333
30.6667,36.6250,32.4167,27.8333,30.5000,26.4583,41.9583,53.0417
15.6250,21.9583,22.7500,19.8333,20.9583,15.8333,21.1250,38.4583
23.2500,20.2917,23.2500,21.5000,23.8333,14.9583,36.3750,33.7917
19.2917,17.4583,21.5000,23.0417,24.4583,16.4167,41.1667,30.5833
14.3333,18.9167,26.4167,22.7083,18.6667,15.2083,24.1250,29.0417
28.1667,33.8333,41.5833,37.2917,39.6667,31.5833,61.3333,56.6250
31.5417,40.3750,36.1667,40.9583,36.7500,33.5000,72.0833,57.5417
25.0833,14.7500,27.4167,21.1250,19.7083,20.7917,26.7917,32.2917
32.9167,17.9583,32.0417,19.7917,14.8333,16.8750,20.2917,29.3333
41.7083,28.3750,24.7083,23.9167,29.1667,31.4167,49.8333,51.8750
41.8750,47.8750,43.5833,37.2500,43.4167,37.3750,77.9167,59.5000
54.2500,49.0000,53.6250,38.9167,46.9583,47.8750,94.7500,65.7917
36.7083,44.7083,35.1250,38.2500,40.3750,41.1667,75.1250,59.2500
47.2500,27.1250,45.7083,47.7500,40.8750,42.4167,37.2917,60.5000
44.5417,27.9167,41.9167,46.1250,36.7083,34.9167,43.0000,55.0833
27.3750,23.7917,24.9583,22.8333,18.4583,17.2083,23.1667,35.9583
30.5000,25.0000,26.7083,25.4167,23.8333,31.7083,41.6250,50.0000
53.0417,21.0000,31.3750,27.0833,21.7500,24.5833,37.8333,40.7500
41.7083,16.7917,29.7083,27.7500,22.0417,28.4583,39.7500,34.0417
40.7083,18.8750,26.3750,34.9583,26.4583,29.7083,38.5833,38.0417
40.8750,18.8333,23.1250,25.7917,24.5000,17.6250,36.0000,41.0417
36.0417,22.3333,20.4167,21.9167,31.9167,14.3333,41.3333,38.6250
27.5417,40.4167,32.7500,21.2917,30.4167,21.4583,34.6250,51.5000
29.2083,23.0417,27.0000,28.0833,32.0833,21.0000,44.2917,45.1667
25.3750,36.7083,27.8750,35.3333,35.7083,27.5833,52.0833,65.8333
26.2500,40.1250,31.2917,32.5417,35.7500,27.3333,62.2500,60.5000
19.6250,48.5833,36.7500,27.1250,33.5000,22.5833,52.5000,63.8333
29.7500,27.0000,19.4583,21.7083,28.3750,19.5833,25.1250,42.7500
26.2500,25.9583,29.5417,17.0000,20.3333,14.6667,34.5833,38.5833
24.4583,13.1667,20.6667,19.9583,15.9167,16.5000,15.1667,22.5833
36.0000,17.6667,23.7917,21.6667,22.6250,27.9583,40.1667,43.1667
36.3333,32.7083,30.0000,33.1667,33.0417,33.5417,43.1250,53.2917
25.4167,37.8750,31.3750,28.7500,31.0000,34.6250,43.7083,50.4583
26.5000,33.8750,31.1667,26.5833,32.2917,29.5833,41.6250,59.2083
36.5000,39.8750,38.5833,25.8333,37.2917,36.7083,31.2500,43.5417
27.5000,42.9167,25.0417,24.5833,24.8750,25.9583,22.2083,46.5417
21.1667,19.4167,19.5000,21.0000,19.2917,22.0000,18.4583,18.8750
15.2083,16.2917,18.7917,16.8750,17.7083,15.7500,13.5417,31.0000
26.1250,41.9583,29.5833,32.7917,27.5000,37.6667,25.5833,65.1250
34.6667,38.5000,36.1667,28.3333,37.6667,39.9583,28.4583,70.1250
43.5000,24.5833,32.5417,24.4167,24.0417,27.2500,20.1250,53.9167
44.3750,26.0000,25.1250,26.4583,32.9583,30.9583,22.8333,69.0000
20.8750,22.0833,21.8750,20.3750,25.1250,18.8750,18.6667,39.5833
12.8750,18.2083,14.7083,16.9583,20.5000,15.8750,12.7083,23.3750
30.9583,19.1667,25.8333,25.4167,31.1667,28.3750,18.2917,37.5417
31.4583,16.0000,27.9583,26.7500,19.0000,28.5417,19.2500,38.6250
36.3750,36.8750,28.1250,28.7083,27.6667,26.0000,19.8750,60.5000
36.3333,31.7917,36.4167,35.8333,26.4583,24.2917,57.1250,61.5000
42.5417,43.6250,30.2500,35.4167,29.6250,36.7083,41.7917,52.0417
42.1250,40.5833,41.6667,28.5833,38.2083,38.4583,24.5417,66.5000
38.0833,22.4583,29.7917,34.1667,26.1667,31.9583,23.6250,29.7500
39.3750,22.5000,26.6250,44.2917,28.8750,33.7917,29.0417,45.8750
59.4167,42.7500,38.0000,39.5833,38.5833,46.9583,24.9583,66.0833
27.4167,25.5000,27.0000,31.3750,25.4583,20.3750,17.5417,45.7500
33.0000,28.5833,41.5417,26.3333,33.0833,35.4167,23.7917,44.3750
43.0417,25.0000,25.1250,29.0833,29.4583,26.3750,18.9167,60.4583
22.8750,23.3333,19.5833,22.1250,22.5000,23.7500,18.1250,36.1250
18.8333,22.2083,18.3750,19.8333,18.3333,23.4583,18.0417,22.0000
24.7083,20.9167,28.8750,17.7500,21.0417,23.7917,14.3333,32.5833
24.7083,20.9583,29.1250,16.8750,18.9167,18.2917,12.9167,41.0417
41.0833,21.5833,29.6250,30.3333,24.9583,32.0833,23.6667,53.5833
43.9583,36.0417,40.5417,37.8333,55.4583,44.6250,61.8333,52.7083
53.7917,31.1667,45.7917,37.0000,40.0000,40.5833,34.3750,72.7500
30.0833,26.9583,45.7917,28.2500,26.7917,24.2917,22.5833,53.0833
38.4583,19.0833,27.5833,35.2917,28.1667,24.3333,19.4167,22.5833
37.1667,17.9583,24.3750,31.3750,29.7083,33.3750,20.7917,45.6250
45.0833,22.0417,39.0000,31.3750,30.7500,38.2917,41.2917,60.9583
35.8750,24.5417,24.8750,35.7500,26.4167,30.2500,36.3750,56.5417
19.3750,19.4167,17.2083,17.7500,16.4167,21.1667,19.7917,32.9167
23.8333,29.3333,36.1667,34.4583,27.5000,28.8333,56.9583,45.7917
20.3333,26.1250,27.0000,24.0417,24.0417,24.4583,23.1667,50.2500
35.0417,35.2083,12.2083,29.4167,25.5417,29.2083,23.5833,42.4167
44.5000,26.3333,30.3750,32.8333,36.7917,45.4167,41.4583,69.6250
33.8750,26.0000,31.5417,41.1250,31.0000,34.5000,30.8333,67.0000
41.2917,28.5417,35.3333,40.0833,34.9583,40.0000,35.5833,65.5833
42.9583,42.9167,41.8750,36.6250,34.0417,45.2083,31.6250,63.8333
31.8333,33.9583,29.6250,32.4167,34.4167,42.8333,33.6667,80.4583
38.6667,32.5417,37.5417,31.7917,35.7500,39.3333,46.3750,51.9167
24.0833,21.4583,22.1250,25.0417,21.0833,28.5000,25.7083,29.9167
30.0833,28.6250,33.0417,31.1667,32.7917,33.7917,29.9167,55.1667
25.2917,29.1250,35.6250,29.5833,26.4167,28.0000,23.1250,56.5833
9.7083,17.0000,16.7083,15.2083,16.0417,11.0417,9.9583,32.3750
35.6250,38.1667,42.7500,43.1250,40.3333,42.0000,69.0417,58.4583
41.7500,77.0833,41.3750,55.4167,49.0833,59.0417,87.1250,86.2083
31.4167,40.3333,28.7083,34.9583,31.7083,44.0417,33.9167,61.5000
21.6667,40.1250,29.8333,24.0417,22.6667,41.4583,20.4167,59.5000
38.3333,39.5000,49.0417,28.1250,40.1250,40.2917,23.7500,83.1667
27.0417,43.3333,36.0000,36.7083,34.1250,45.9167,32.5000,83.5000
36.1250,65.0000,49.8333,41.8333,35.7500,75.7083,38.2917,88.0833
37.2917,44.1667,44.0000,28.6250,36.9583,47.2500,24.3333,84.7500
49.7500,68.2917,66.1667,36.0417,49.0000,54.3333,35.1667,104.9583
44.1250,43.0833,44.5833,31.3333,48.1667,54.5417,26.1667,74.3750
42.0417,26.6667,32.0833,34.5417,21.5833,34.5417,29.5000,35.3333
46.9167,40.2083,51.2917,53.7500,49.3750,51.9583,39.6250,104.0000
58.0833,88.2500,64.4583,74.5833,70.4167,88.1250,56.9167,106.3333
44.7917,44.2083,45.5000,43.9167,48.1250,58.3333,45.0417,86.0417
51.7083,35.3750,39.5417,39.3333,31.7083,38.6250,36.2500,61.2083
39.7500,24.4583,30.2083,45.3333,35.4583,36.0000,44.2083,52.7917
66.8333,19.0417,17.2500,28.0000,12.7083,14.0000,17.0417,27.3750
16.2083,15.0000,10.3750,12.6250,13.7500,12.7500,14.2917,15.2500
19.7500,11.3333,15.6667,16.2917,19.4167,13.1250,24.8333,37.4583
27.0417,46.3750,36.5000,37.9583,35.6250,35.2500,31.6250,73.2917
53.3333,38.1667,67.4583,25.3333,29.3333,40.9167,29.6250,52.9583
46.1667,58.9167,33.0417,30.7500,43.7083,35.7500,58.2083,72.5000
38.6250,32.5833,42.2500,28.0833,29.0833,24.7083,63.0833,52.0417
34.0833,30.3750,45.9583,23.9167,30.3333,30.7083,22.6667,68.3750
27.2083,27.6667,32.7500,25.8750,25.1667,26.3750,19.9167,30.5833
38.7500,22.0000,27.2917,21.6250,17.5833,26.6250,23.2500,46.1250
43.5000,24.6667,34.6667,21.3333,20.9583,27.9583,33.9167,60.0000
47.9167,46.9167,48.4167,42.2917,45.3750,59.4167,46.8750,85.7917
50.7917,49.8750,54.8750,42.2083,43.5000,48.9583,45.8333,75.7917
37.2917,36.7500,39.2083,35.5833,26.5833,44.5833,34.9583,54.3750
39.3333,32.0000,31.8333,27.1667,16.2917,31.4167,25.7083,41.4583
30.5417,16.4583,32.7083,21.4583,16.2917,29.6667,23.4167,33.6667
29.7500,33.2500,24.7917,29.1667,25.0833,35.5417,27.6667,66.7917
34.7083,46.4167,47.2083,38.6667,36.7083,54.5417,48.7500,47.7917
45.3333,50.6250,36.4167,29.0833,32.4583,52.2917,38.0833,61.8750
46.9167,41.4167,45.4583,27.2917,34.7083,38.3333,29.5000,73.7500
48.0000,40.6667,47.2917,40.7500,30.0417,42.0417,40.0833,70.7083
47.4167,33.1667,42.7500,43.9583,36.9583,39.7917,37.4167,63.2500
38.7083,28.2917,31.6667,36.8333,43.7500,35.2500,32.6250,42.9167
37.0833,25.1667,28.8333,32.2500,27.2083,32.0833,30.4583,46.7500
25.2083,18.2917,26.6250,22.9167,24.0000,20.4167,17.3333,32.3750
18.4167,16.3750,20.3750,21.7083,27.7500,20.0000,17.3333,35.2500
14.2500,18.3750,27.0417,26.0417,23.3750,11.3333,12.4167,21.8333
17.4583,25.4167,31.5000,30.5000,31.2083,19.2500,16.6667,38.4167
20.3750,32.2917,27.9167,23.5000,25.5833,24.8750,24.2500,59.7917
13.4167,14.5000,24.1667,18.0833,24.0833,21.8333,17.6250,29.7500
30.8333,15.7083,30.4583,22.2917,22.2500,25.5417,18.3750,35.6667
27.5417,14.5417,32.0000,19.4583,18.4583,26.8333,20.5417,35.1250
38.4583,25.8333,25.9167,23.9167,24.5833,35.2917,22.2500,47.7917
43.3750,33.7083,42.2500,26.1250,25.4167,39.0417,26.5000,50.5417
33.5833,24.6667,32.0833,32.1667,29.8333,28.1250,24.0833,53.1667
27.2917,29.7500,31.8333,26.5833,23.4583,30.7083,32.5417,41.3333
21.4167,33.2917,24.0833,24.2500,18.8750,32.7083,27.1667,29.9167
26.8750,46.6667,27.0833,31.9583,30.1250,39.0417,26.7500,65.3750
24.1667,50.2083,31.5000,39.4167,32.3333,43.6667,35.0000,72.0833
29.0833,61.0833,44.3333,42.4583,36.1667,43.0000,29.5000,67.0000
27.0417,34.5000,27.1250,29.5000,30.5833,21.8333,47.5417,48.5417
22.1667,18.6250,24.7917,21.9167,27.2500,15.5000,15.4583,48.1667
25.2083,26.1667,22.4583,22.7917,25.3333,14.7083,17.2917,29.5000
25.8333,26.0833,26.5833,29.4583,21.5000,25.0417,26.8750,35.9167
31.1667,32.2917,38.7500,32.2083,29.5000,25.3750,42.2500,51.9167
28.1667,49.1250,22.7083,38.1250,34.7917,32.3750,24.0833,76.2500
29.2917,43.4583,32.9583,28.4583,29.8750,39.4583,33.4583,97.8333
32.9167,27.0417,36.5833,25.4167,32.3750,43.5000,28.2500,68.4167
40.1250,26.7083,34.5417,31.1667,31.4583,28.8750,22.0000,60.5417
41.2500,48.0000,41.4583,37.0000,35.0000,42.4583,31.5833,72.6667
32.9167,28.9583,32.7500,22.4167,27.5833,32.0417,21.6250,36.8333
35.4583,25.9583,30.7917,22.6250,24.6250,27.5417,18.5417,42.2083
42.7917,25.0417,32.7917,23.8333,23.3333,29.4583,20.4583,50.5000
43.0417,23.0833,36.8750,35.2500,28.7500,34.2083,31.5417,58.3750
46.0833,55.4583,53.9167,42.3750,52.4583,64.6667,44.8333,102.3750
54.3333,28.4583,41.4167,46.1667,43.0000,68.1250,50.2917,67.9167
36.7917,33.3333,32.9583,35.8333,31.7500,40.4167,36.7083,51.3333
17.7083,21.1250,20.7500,23.5000,21.2083,25.2083,24.8333,27.1667
37.0000,33.7083,35.0000,32.4583,29.9583,41.3333,38.0417,62.0000
43.0000,29.5417,47.0833,27.6250,26.7083,32.9167,30.2917,47.1250
48.0000,55.4583,35.1667,32.0417,24.5000,34.4583,29.3750,48.4167
38.3750,22.6250,36.4167,35.8333,20.7083,38.9583,34.0417,51.7083
37.1250,20.6250,40.7917,34.1250,19.6250,40.0000,35.3333,51.9167
37.4583,24.7917,39.7917,32.4583,26.0417,33.5000,38.0417,46.4167
37.4583,27.1667,26.6667,55.9167,35.7083,49.9583,40.8333,38.6250
37.9167,37.0417,36.9167,39.1250,34.6250,41.1250,36.4583,54.3750
24.9167,25.3750,37.2083,38.7917,35.7083,41.2917,38.0833,44.7083
30.6250,17.7500,29.0833,32.5000,25.5000,34.3333,28.9167,33.8333
29.0000,16.1250,29.1667,29.9167,21.8333,35.7500,30.1667,40.8333
28.8333,20.9583,30.7917,36.2083,45.2500,32.7500,33.0417,54.4583
27.1667,23.9583,39.3750,31.2500,33.2917,34.7500,39.7500,57.3750
21.4583,12.9583,16.6250,18.1667,20.3333,16.4167,23.7500,33.5000
22.1667,26.5000,27.9583,30.1667,25.5000,22.5417,38.7083,46.7500
28.1667,18.1667,28.3750,31.0000,27.5000,26.7083,27.3750,51.7083
44.7917,28.9583,27.6250,28.4583,26.4583,29.6250,35.6667,47.7917
36.9583,26.9167,36.1250,26.5417,30.0833,30.2083,38.8333,49.9167
40.0833,25.4167,28.7917,27.2083,23.9167,25.8750,27.5000,38.4167
27.5417,17.0000,33.6667,28.4583,24.2500,25.7917,35.2500,28.0000
29.4583,14.0417,24.9583,23.8750,21.3333,21.5833,33.9167,20.7083
30.4167,21.7083,24.0000,26.9583,29.9583,30.1250,35.8750,41.7917
32.2083,40.5833,34.6667,33.3750,30.8750,31.0000,34.0417,52.7083
26.8750,28.5417,30.0000,24.2917,29.4583,28.7917,32.6667,43.0000
31.2917,30.8750,29.0417,20.7500,29.7500,24.0000,28.2500,46.7917
28.6667,24.6667,34.0000,21.5417,27.2917,25.5833,32.1250,42.9583
37.9583,54.5000,31.9167,41.7500,45.3333,39.7083,35.4583,61.7917
23.1667,37.5833,38.3750,27.3333,33.6667,23.4583,23.5000,32.3750
37.6250,48.1667,33.7083,25.3333,33.0833,35.4583,33.7083,53.6250
44.9583,42.0833,36.6667,43.2500,47.5417,39.6667,40.9583,58.7083
45.7500,40.9583,31.6667,44.8750,43.0417,35.9167,35.7083,65.2917
27.4583,29.2917,31.0000,32.7917,29.3333,26.0417,31.8750,45.0000
45.2500,32.9583,45.6667,37.5417,37.8750,34.9167,37.1250,52.4583
31.4167,34.6250,33.7917,41.4167,30.0417,27.8333,27.3750,46.2083
20.7083,18.1667,21.7083,38.8333,17.8333,15.2917,15.4583,18.7917
30.8333,38.6250,33.0833,32.0417,45.8333,32.2500,42.2083,52.5000
43.9167,36.0833,42.0417,39.9167,40.2917,34.0417,51.2500,60.5000
51.2917,30.2917,36.9583,42.3333,36.8333,33.0417,29.7917,50.0833
40.7500,24.2500,37.9167,55.3333,40.4167,39.8750,33.0417,53.9583
45.6667,41.5000,55.9167,70.7083,48.7500,38.5417,42.7083,63.7083
64.7083,29.6250,41.6667,44.0417,29.7917,47.3750,44.9167,63.9583
52.8333,27.9167,27.9167,40.2500,31.4583,29.7917,27.7500,30.2083
36.6667,31.1667,31.2500,30.4167,35.5833,30.2500,29.1667,47.2917
30.0833,22.5833,32.0833,26.9583,41.3333,25.4583,21.4167,62.8333
68.8750,29.8750,41.0000,23.8750,30.5000,29.5417,23.6667,51.7500
64.1250,28.3333,34.7917,40.0000,31.0833,40.4167,30.6250,54.0000
55.2500,29.1667,43.7500,31.3750,38.5417,33.2917,36.9583,56.6250
42.3750,27.2917,37.3750,32.6250,28.7083,30.2083,29.5833,43.5000
33.7500,24.2500,28.2083,30.8333,36.0000,30.7500,27.9583,44.8333
36.5833,45.4167,33.8750,37.7083,34.8333,22.9167,26.6250,45.7083
28.2083,30.2083,26.5417,29.4583,30.8333,17.6667,24.0417,35.8333
18.6250,13.6667,20.2917,25.7917,21.1667,9.2083,15.9167,32.5833
20.5833,13.1250,23.2500,18.3333,21.2083,8.2917,13.7083,33.7500
23.5833,38.5417,37.4583,43.7083,28.2083,29.4167,41.3750,47.3750
22.0417,21.7917,29.2083,23.8750,22.1667,22.9583,32.5833,39.2083
26.2083,14.8750,30.5417,19.2083,14.6250,26.7083,39.8750,27.8750
39.2083,20.9167,32.0000,27.0000,36.0000,34.9167,47.5417,40.3333
37.9583,26.9583,34.9583,52.3333,34.4583,33.4167,33.6250,58.0417
39.7500,25.9167,34.5000,39.2500,36.6667,34.9167,34.2917,57.2500
21.4167,20.5417,23.4167,25.7500,27.7083,19.2917,18.3750,40.7917
28.6667,23.0417,30.4583,27.8333,28.6250,28.0417,26.7500,38.8333
24.0000,12.4167,38.0000,12.3333,12.8333,16.9583,18.3750,22.5417
29.7083,19.8333,17.9583,23.1250,23.0417,21.7083,23.6667,27.5833
32.1667,16.7083,22.4167,53.1250,25.5417,23.1250,22.1250,44.0833
26.8750,25.0000,34.6667,27.3750,29.4583,27.2917,30.7083,44.2500
43.2083,23.5000,35.3750,33.4167,24.1250,44.7917,51.6250,42.9167
41.0000,33.3750,33.9167,33.2500,30.8750,37.4583,41.3333,45.7083
41.5000,28.5000,37.6667,32.2083,32.2083,37.5417,44.5833,44.0417
42.2917,29.5000,43.5833,44.3333,27.0417,48.2500,48.8333,50.9167
55.8750,39.0417,42.3750,45.9167,35.4583,50.4583,65.1250,51.6667
38.0000,35.4583,24.6250,29.3333,25.7500,29.6667,34.2500,47.7917
31.4167,27.8750,37.2917,33.8750,25.8750,39.6667,37.6667,53.1250
20.0417,18.9583,22.7500,19.1667,17.5833,37.6250,26.2917,38.1250
26.2083,25.3750,21.7500,18.1667,16.7500,35.0833,25.0417,48.5833
19.7083,25.2500,28.2917,24.8333,23.1250,52.9583,27.4167,50.1667
15.0417,22.4167,21.4583,22.3333,18.7083,40.4167,25.1250,48.3750
15.7917,14.0417,22.0000,21.2917,15.5833,12.5833,15.8750,23.7083
28.4583,18.1667,27.6667,30.1250,29.2083,25.0833,31.6250,43.5833
31.1250,19.3750,35.2917,25.7500,29.6250,34.2917,27.5417,38.6250
43.7917,26.9583,35.9167,24.4583,40.0000,32.4583,34.5000,57.9583
42.4167,31.7500,37.8750,33.1667,34.7500,36.8750,36.2917,58.9583
46.0000,32.6250,34.2917,32.7500,30.1250,32.2500,30.2083,45.6250
41.1667,30.2500,35.3333,37.2917,32.2917,34.0833,30.4167,47.9583
26.8333,20.0417,18.3750,20.6250,25.3750,24.0000,24.3333,41.9583
